sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151674,all_gene,0,0.094475649,0.094734751,0.232345968,0.232608885,0.022387624,0.022484303,0.307368904,0.307790101
151674,all_gene,1,0.0963929,0.096285753,0.237347901,0.237316757,0.022864938,0.022804916,0.310472071,0.310299456
151674,all_gene,2,0.093704395,0.093777701,0.229431227,0.229582191,0.022162437,0.022198021,0.306111723,0.306231439
151674,all_gene,3,0.095859386,0.09635742,0.235288784,0.23579514,0.022769153,0.022860765,0.309611678,0.31041491
151674,all_gene,4,0.095346332,0.094698913,0.233609736,0.232939988,0.022583187,0.022480786,0.308782011,0.307731897
151674,all_gene,5,0.097685553,0.09714888,0.235220924,0.234776929,0.023052335,0.022980452,0.312546879,0.311687142
151674,all_gene,6,0.095143795,0.095311411,0.237979099,0.23818998,0.022517443,0.022598624,0.308453888,0.308725476
151674,all_gene,7,0.096588641,0.096579529,0.236056879,0.236080781,0.022880852,0.022853196,0.310787141,0.310772479
151674,all_gene,8,0.09495534,0.094660342,0.233038455,0.232565716,0.02244854,0.022459507,0.308148235,0.307669222
151674,all_gene,9,0.096081987,0.096261203,0.235890359,0.236057281,0.022738934,0.022829533,0.309970945,0.310259908
