sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151670,all_gene,0,0.110363945,0.110309333,0.250768691,0.250589341,0.016216516,0.016196609,0.33221069,0.332128495
151670,all_gene,1,0.110523865,0.110389441,0.25339365,0.253120691,0.016247809,0.016214609,0.332451284,0.332249075
151670,all_gene,2,0.111223713,0.111761294,0.253717363,0.254462361,0.016340494,0.016407371,0.333502203,0.334307194
151670,all_gene,3,0.110243507,0.109512843,0.25085178,0.249954656,0.016216278,0.016080797,0.332029372,0.330927253
151670,all_gene,4,0.110874213,0.110368364,0.253181398,0.252577364,0.016280591,0.016218901,0.332977802,0.332217336
151670,all_gene,5,0.11247015,0.112202272,0.25808692,0.2579225,0.016483426,0.016506314,0.335365683,0.334966063
151670,all_gene,6,0.109310918,0.109194808,0.24537605,0.245009005,0.015970528,0.015955508,0.330622017,0.330446362
151670,all_gene,7,0.110998735,0.109703317,0.249454081,0.248004004,0.016258299,0.016077876,0.333164722,0.331214905
151670,all_gene,8,0.109604642,0.109999299,0.251879245,0.252175897,0.0161134,0.016142368,0.331065923,0.331661433
151670,all_gene,9,0.109635681,0.109957419,0.250461638,0.250766516,0.016113698,0.01613754,0.331112802,0.331598282
