sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151507,all_gene,0,0.120007277,0.120513387,0.262478024,0.263349712,0.01385206,0.01392287,0.346420676,0.347150385
151507,all_gene,1,0.117949858,0.11749474,0.257882833,0.257647306,0.013602793,0.013567567,0.343438298,0.342775047
151507,all_gene,2,0.119483747,0.119827621,0.258078337,0.258606523,0.013731301,0.013787508,0.345664203,0.346161276
151507,all_gene,3,0.117623791,0.117878728,0.256767809,0.256969929,0.013571262,0.013610721,0.342963248,0.343334705
151507,all_gene,4,0.117560409,0.117873445,0.259600133,0.259580851,0.013571024,0.013604283,0.342870831,0.343327016
151507,all_gene,5,0.120704561,0.120826714,0.263562709,0.263790697,0.013925731,0.013907313,0.34742561,0.347601384
151507,all_gene,6,0.123637959,0.124332458,0.270777941,0.271561742,0.014267385,0.014385104,0.351621896,0.352608085
151507,all_gene,7,0.11715024,0.117583357,0.253705144,0.253946215,0.013507843,0.013545334,0.342272162,0.342904299
151507,all_gene,8,0.119553104,0.11999622,0.260168105,0.260460466,0.013787568,0.01385355,0.345764518,0.346404701
151507,all_gene,9,0.121666126,0.121576503,0.266024619,0.2657772,0.014020741,0.01402992,0.348806709,0.348678231
