sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151509,all_gene,0,0.118315421,0.11690224,0.254291445,0.252966464,0.013570607,0.013434112,0.34397009,0.341909707
151509,all_gene,1,0.121797182,0.121662639,0.265966773,0.265777141,0.0140329,0.014014482,0.348994523,0.348801732
151509,all_gene,2,0.117566444,0.117558777,0.255948961,0.256027371,0.01353848,0.0135144,0.342879623,0.342868447
151509,all_gene,3,0.119352303,0.119456731,0.261400163,0.261751294,0.013735056,0.013753355,0.345474035,0.345625132
151509,all_gene,4,0.118015558,0.118449643,0.258095562,0.258517116,0.013595223,0.013658583,0.343533933,0.344165146
151509,all_gene,5,0.118724115,0.11888399,0.260382444,0.260712981,0.013683915,0.01369065,0.344563663,0.344795585
151509,all_gene,6,0.117257081,0.117731094,0.255528778,0.255765766,0.013509989,0.013564229,0.342428207,0.343119651
151509,all_gene,7,0.118328713,0.118482269,0.255670518,0.255738199,0.013588071,0.013622701,0.343989402,0.344212532
151509,all_gene,8,0.11801438,0.117368996,0.258593649,0.258089542,0.01359576,0.013527274,0.343532205,0.342591584
151509,all_gene,9,0.119035646,0.118519023,0.259462595,0.259048045,0.013708949,0.013655245,0.345015436,0.344265908
