sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151671,all_gene,0,10,0.597221792,0.600724578,0.64740479,0.649586678,0.088955045,0.089330554,0.77280128,0.77506423
151671,all_gene,1,10,0.597687244,0.599123955,0.648068607,0.649044931,0.08906579,0.089394093,0.773102343,0.774030983
151671,all_gene,2,10,0.598554373,0.596626818,0.64818728,0.647663832,0.089100718,0.088813603,0.773662984,0.772416234
151671,all_gene,3,10,0.599114835,0.598972619,0.649090469,0.648610592,0.089242339,0.089034855,0.774025083,0.773933232
151671,all_gene,4,10,0.598168015,0.597992778,0.648327529,0.648356557,0.088984191,0.08897686,0.773413241,0.773299932
151671,all_gene,5,10,0.59944129,0.597106636,0.648779154,0.647889733,0.08920157,0.088715136,0.774235964,0.772726774
151671,all_gene,6,10,0.600570202,0.597422659,0.649320781,0.647648394,0.089291096,0.089102268,0.774964631,0.772931218
151671,all_gene,7,10,0.598072231,0.597150683,0.648302972,0.648164272,0.089115679,0.089091003,0.773351312,0.772755265
151671,all_gene,8,10,0.598172963,0.598626614,0.648435771,0.648167491,0.088943362,0.089125037,0.7734164,0.773709655
151671,all_gene,9,10,0.598237932,0.598315299,0.648424089,0.648537397,0.088781238,0.089191616,0.773458421,0.77350843
151671,all_gene,0,30,0.689192176,0.693679452,0.700769722,0.703256786,0.105047464,0.105684221,0.830175996,0.832874238
151671,all_gene,1,30,0.689840436,0.691255033,0.701419652,0.702179611,0.105252147,0.105609298,0.830566347,0.831417501
151671,all_gene,2,30,0.691001713,0.689037025,0.70164448,0.701031983,0.105329454,0.105025649,0.831265152,0.830082536
151671,all_gene,3,30,0.691532791,0.691277564,0.702498496,0.70189935,0.105488241,0.105206549,0.831584513,0.831431031
151671,all_gene,4,30,0.690757215,0.690221369,0.701905191,0.701549709,0.105227411,0.105174661,0.831118047,0.830795646
151671,all_gene,5,30,0.691633403,0.689177811,0.702134013,0.701081276,0.105376184,0.104819059,0.831645012,0.830167353
151671,all_gene,6,30,0.693484128,0.688874125,0.702869773,0.700647116,0.105605304,0.105187774,0.832756937,0.829984426
151671,all_gene,7,30,0.690415621,0.689194322,0.701698959,0.701430023,0.105326056,0.105276465,0.83091253,0.830177307
151671,all_gene,8,30,0.690712035,0.691008687,0.701950848,0.701582074,0.10517025,0.105365276,0.831090868,0.831269324
151671,all_gene,9,30,0.690568745,0.69051224,0.701874852,0.70190239,0.104920745,0.105402052,0.831004679,0.830970645
151671,all_gene,0,60,0.719639659,0.724081576,0.718299031,0.720744312,0.110410511,0.111043811,0.848315775,0.850929856
151671,all_gene,1,60,0.720012426,0.721739173,0.718756318,0.719740093,0.110558569,0.110998094,0.848535478,0.849552333
151671,all_gene,2,60,0.721482694,0.719350517,0.719204843,0.718461752,0.110693932,0.110347509,0.849401355,0.848145366
151671,all_gene,3,60,0.721990049,0.721890032,0.72004652,0.719560385,0.110867023,0.110595584,0.849699974,0.849641144
151671,all_gene,4,60,0.721228719,0.720666647,0.719445825,0.71901983,0.110582471,0.1105389,0.849251866,0.848920882
151671,all_gene,5,60,0.722161949,0.719433904,0.719793916,0.718512356,0.110731363,0.110147417,0.849801123,0.84819448
151671,all_gene,6,60,0.724201381,0.719013929,0.720484197,0.71811378,0.111014724,0.110478699,0.851000249,0.847946882
151671,all_gene,7,60,0.720667124,0.719401896,0.719160438,0.718877196,0.110652626,0.110618293,0.84892118,0.848175645
151671,all_gene,8,60,0.721027792,0.721422374,0.719390333,0.719036698,0.110495329,0.110721409,0.849133551,0.84936589
151671,all_gene,9,60,0.720905244,0.720913231,0.719266593,0.719427347,0.110240698,0.110752046,0.84906137,0.849066079
151671,all_gene,0,90,0.732973874,0.737616599,0.72612071,0.728674889,0.112668693,0.113337517,0.856138945,0.858846068
151671,all_gene,1,90,0.733405113,0.735113621,0.72663331,0.727568388,0.112825513,0.113275647,0.856390774,0.857387662
151671,all_gene,2,90,0.734829128,0.732744157,0.727040708,0.726355076,0.112942874,0.112618327,0.857221723,0.856004775
151671,all_gene,3,90,0.735491097,0.735322654,0.727957904,0.727458954,0.113164723,0.112871408,0.857607782,0.857509553
151671,all_gene,4,90,0.734811544,0.733964443,0.727412999,0.726858854,0.112880468,0.112790465,0.857211471,0.856717229
151671,all_gene,5,90,0.735716283,0.732996464,0.727752149,0.726505578,0.113025367,0.112448096,0.857739031,0.856152117
151671,all_gene,6,90,0.737601697,0.732443213,0.728370607,0.726025701,0.113280773,0.112754047,0.858837426,0.855828941
151671,all_gene,7,90,0.734148383,0.732862234,0.727104068,0.726780474,0.112936854,0.112901926,0.856824577,0.856073737
151671,all_gene,8,90,0.73437947,0.73487246,0.727239549,0.726956248,0.112757266,0.112998724,0.856959462,0.857246995
151671,all_gene,9,90,0.73424542,0.734355867,0.727108717,0.727346003,0.112496912,0.11302346,0.856881201,0.856945634
151671,all_gene,0,120,0.741564512,0.746082604,0.731250882,0.733704448,0.114043772,0.114696145,0.861141384,0.86376071
151671,all_gene,1,120,0.741896391,0.743653834,0.73166275,0.73264581,0.114189088,0.114647508,0.861334085,0.862353683
151671,all_gene,2,120,0.743358493,0.741323829,0.732147694,0.731455505,0.114312828,0.113991022,0.862182379,0.86100167
