sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151508,all_gene,0,10,1.107184529,1.106883407,0.890227079,0.890563548,0.094807804,0.094570279,1.052228332,1.05208528
151508,all_gene,1,10,1.106474757,1.111334562,0.889846683,0.89163512,0.095019937,0.09465313,1.051891088,1.054198503
151508,all_gene,2,10,1.105277538,1.10769546,0.88941735,0.890506268,0.094507694,0.09479785,1.051321864,1.052471161
151508,all_gene,3,10,1.106036782,1.1059407,0.889787436,0.890053988,0.094657242,0.094441533,1.05168283,1.051637173
151508,all_gene,4,10,1.108828425,1.107877851,0.890902579,0.890372992,0.094795048,0.094766557,1.053009272,1.052557707
151508,all_gene,5,10,1.106927872,1.108078003,0.889995217,0.890660286,0.094612241,0.094525814,1.05210638,1.052652836
151508,all_gene,6,10,1.108418822,1.106167436,0.890476227,0.890156448,0.094979823,0.094670236,1.052814722,1.051744938
151508,all_gene,7,10,1.104281783,1.105987191,0.888465464,0.889909565,0.094466865,0.094733238,1.050848126,1.051659226
151508,all_gene,8,10,1.110815763,1.107004642,0.891953409,0.890327811,0.094847739,0.094608903,1.053952456,1.052142859
151508,all_gene,9,10,1.107044816,1.105743647,0.890570521,0.889441669,0.094562232,0.09460336,1.052161932,1.051543474
151508,all_gene,0,30,1.274321675,1.275476217,0.965553403,0.966383636,0.111233056,0.111142874,1.128858566,1.129369855
151508,all_gene,1,30,1.274987698,1.279282689,0.965549052,0.967104077,0.111660361,0.111092806,1.12915349,1.131053805
151508,all_gene,2,30,1.272513509,1.276444077,0.964805603,0.966162443,0.110940635,0.11138463,1.128057361,1.129798293
151508,all_gene,3,30,1.275568962,1.273738265,0.966080248,0.965356469,0.111370981,0.110941529,1.129410863,1.128600121
151508,all_gene,4,30,1.276579618,1.277059793,0.966294289,0.966547012,0.111287951,0.111447513,1.129858255,1.130070686
151508,all_gene,5,30,1.276051879,1.275609851,0.965835214,0.966029286,0.111284733,0.111003876,1.129624605,1.129428983
151508,all_gene,6,30,1.275188923,1.273331404,0.965746105,0.965107799,0.111352324,0.11115557,1.129242659,1.128419876
151508,all_gene,7,30,1.271941423,1.274327755,0.964234948,0.965549648,0.110912204,0.111332834,1.127803802,1.128861308
151508,all_gene,8,30,1.278572679,1.274893045,0.967484832,0.965739489,0.111300111,0.111121535,1.130739927,1.129111648
151508,all_gene,9,30,1.27593267,1.273165941,0.966490328,0.964653909,0.111157417,0.111021101,1.129571915,1.128346562
151508,all_gene,0,60,1.333895206,1.335943103,0.992541671,0.993600309,0.116952062,0.116985619,1.154943824,1.155830026
151508,all_gene,1,60,1.334827781,1.339492679,0.992598832,0.994177818,0.117444158,0.116893649,1.155347466,1.157364488
151508,all_gene,2,60,1.332214832,1.336640239,0.991787195,0.993258536,0.116702557,0.117200613,1.15421617,1.156131625
151508,all_gene,3,60,1.335396528,1.333638906,0.993076682,0.992426872,0.117136657,0.11670208,1.155593634,1.15483284
151508,all_gene,4,60,1.336622715,1.337124467,0.993451655,0.993565798,0.117082,0.11724335,1.156123996,1.156340957
151508,all_gene,5,60,1.336095095,1.335877061,0.992887974,0.993381321,0.117075384,0.116826057,1.155895829,1.155801535
151508,all_gene,6,60,1.334784031,1.333066225,0.992607296,0.992126763,0.117123544,0.116904795,1.155328512,1.154584885
151508,all_gene,7,60,1.331992745,1.333761454,0.991431236,0.992537916,0.116720676,0.117040396,1.154119849,1.154885888
151508,all_gene,8,60,1.338654637,1.335084915,0.994508564,0.99295038,0.117130637,0.116917849,1.157002449,1.155458689
151508,all_gene,9,60,1.335602522,1.33309412,0.993482232,0.991801143,0.116917968,0.11678952,1.155682683,1.154596925
151508,all_gene,0,90,1.363394856,1.365270138,1.006032467,1.006959915,0.119719386,0.1197474,1.167644978,1.168447733
151508,all_gene,1,90,1.363898993,1.36904788,1.005923986,1.00770998,0.120164275,0.119668126,1.167860866,1.170063138
151508,all_gene,2,90,1.361296773,1.365878344,1.005205154,1.006785631,0.119421959,0.119920015,1.166746259,1.168707967
151508,all_gene,3,90,1.364727974,1.362329125,1.006518364,1.005650997,0.119896173,0.119365096,1.168215752,1.167188525
151508,all_gene,4,90,1.365618825,1.36635983,1.006816626,1.006966591,0.119785547,0.119988203,1.168596983,1.16891396
151508,all_gene,5,90,1.365416288,1.365243912,1.006330848,1.006873965,0.119832635,0.119575202,1.168510318,1.168436527
151508,all_gene,6,90,1.364049077,1.362044573,1.006019235,1.005515575,0.119877577,0.119615316,1.167925119,1.167066693
151508,all_gene,7,90,1.361500263,1.36291492,1.004960537,1.005983949,0.119487286,0.119789243,1.166833401,1.167439461
151508,all_gene,8,90,1.36765027,1.364365458,1.007841587,1.006402612,0.119839311,0.119660974,1.16946578,1.168060541
151508,all_gene,9,90,1.365179181,1.36254859,1.006981254,1.005388618,0.119713306,0.11954248,1.168408871,1.167282581
151508,all_gene,0,120,1.382468939,1.384511471,1.01497829,1.015930653,0.12145704,0.121506929,1.175784349,1.17665267
