sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151669,all_gene,0,10,0.628523529,0.625745773,0.667039752,0.665637434,0.087934732,0.087981164,0.792794764,0.791040957
151669,all_gene,1,10,0.625263572,0.62749517,0.665391505,0.666509092,0.087834358,0.088340282,0.790736079,0.792145908
151669,all_gene,2,10,0.626297712,0.627720356,0.666026413,0.666518331,0.08782655,0.088252008,0.791389763,0.792288065
151669,all_gene,3,10,0.626371503,0.626435637,0.665926158,0.665825963,0.08788842,0.087941825,0.791436374,0.791476846
151669,all_gene,4,10,0.628156722,0.625691056,0.666924953,0.665360153,0.088084936,0.087837934,0.792563379,0.791006386
151669,all_gene,5,10,0.627621531,0.625853002,0.666728377,0.665549815,0.088097215,0.087839663,0.792225659,0.791108727
151669,all_gene,6,10,0.627649128,0.628349185,0.667039752,0.666768372,0.088145614,0.088035226,0.792243123,0.792684793
151669,all_gene,7,10,0.625776827,0.628257334,0.665457904,0.667019784,0.088048577,0.088071406,0.791060567,0.792626858
151669,all_gene,8,10,0.62751472,0.626122534,0.666468561,0.665732622,0.087909579,0.087869942,0.792158246,0.791279078
151669,all_gene,9,10,0.62762183,0.626812637,0.66661495,0.666084826,0.088162363,0.088008165,0.792225897,0.791715026
151669,all_gene,0,30,0.713902831,0.711226344,0.714028895,0.712846398,0.102817178,0.10295397,0.844927728,0.843342364
151669,all_gene,1,30,0.709934115,0.712408841,0.712018311,0.713422418,0.102665007,0.103249669,0.842575908,0.844043136
151669,all_gene,2,30,0.711373389,0.713022888,0.712884486,0.71344775,0.10266906,0.103227615,0.843429565,0.844406843
151669,all_gene,3,30,0.711815238,0.711728036,0.713030815,0.712822199,0.102823675,0.102820754,0.843691409,0.843639731
151669,all_gene,4,30,0.713636279,0.710795224,0.713938475,0.712331951,0.103016615,0.102698386,0.844769955,0.84308672
151669,all_gene,5,30,0.712732852,0.710814536,0.71363461,0.712332308,0.102988243,0.102708161,0.844235063,0.843098164
151669,all_gene,6,30,0.712591052,0.71410203,0.713857055,0.714071155,0.103016794,0.102989435,0.84415108,0.845045567
151669,all_gene,7,30,0.710916817,0.713498354,0.712448001,0.713843286,0.102973521,0.102960825,0.843158841,0.844688296
151669,all_gene,8,30,0.712600708,0.711838961,0.713391602,0.712854266,0.102788985,0.102852762,0.844156802,0.843705475
151669,all_gene,9,30,0.712721586,0.711143732,0.713386118,0.712735653,0.103078067,0.102748394,0.844228387,0.843293369
151669,all_gene,0,60,0.74179548,0.739276469,0.729494095,0.72840929,0.107594252,0.107789338,0.861275494,0.859811902
151669,all_gene,1,60,0.738087177,0.740230501,0.727534831,0.728911877,0.10751611,0.108053803,0.859120011,0.860366464
151669,all_gene,2,60,0.739483356,0.741063774,0.728473186,0.728942692,0.107507706,0.108078957,0.859932184,0.860850632
151669,all_gene,3,60,0.739854276,0.739592135,0.728510618,0.728308678,0.107638657,0.107608378,0.860147834,0.859995425
151669,all_gene,4,60,0.741810977,0.738713086,0.729490876,0.727739692,0.107871413,0.107507885,0.861284494,0.859484196
151669,all_gene,5,60,0.740912974,0.738896072,0.729223728,0.727851987,0.107861042,0.10753864,0.860763013,0.85959065
151669,all_gene,6,60,0.74060148,0.742040515,0.729369879,0.729542315,0.107844591,0.107788086,0.860582054,0.861417711
151669,all_gene,7,60,0.738785446,0.741678238,0.727872789,0.729426563,0.107771456,0.107814372,0.859526277,0.861207426
151669,all_gene,8,60,0.740659654,0.739890039,0.72892499,0.728434384,0.107625902,0.107679427,0.860615849,0.860168636
151669,all_gene,9,60,0.741010129,0.739054024,0.729083776,0.728144526,0.107960463,0.107568443,0.860819459,0.8596825
151669,all_gene,0,90,0.75510639,0.752581835,0.737156093,0.736057401,0.109780908,0.109980404,0.868968606,0.867514729
151669,all_gene,1,90,0.751285434,0.753334999,0.735063255,0.736458719,0.109694779,0.110195518,0.866767228,0.867948711
151669,all_gene,2,90,0.75268805,0.754392684,0.736079395,0.736496329,0.109671354,0.11026758,0.867575943,0.868557811
151669,all_gene,3,90,0.753115773,0.752755761,0.736069739,0.735872149,0.109809697,0.109770119,0.867822409,0.867614985
151669,all_gene,4,90,0.755158842,0.751908481,0.737174213,0.73532021,0.110056698,0.109679997,0.868998766,0.867126584
151669,all_gene,5,90,0.7541852,0.752233207,0.736829281,0.735533953,0.110036671,0.109713435,0.868438363,0.867313802
