sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151675,all_gene,0,10,0.681694686,0.684329212,0.693355381,0.694864988,0.092350602,0.092422128,0.825648069,0.827241957
151675,all_gene,1,10,0.684058249,0.681937933,0.694924414,0.693637371,0.092279255,0.092050672,0.827078164,0.825795352
151675,all_gene,2,10,0.682164371,0.683874965,0.693636477,0.694562674,0.092241824,0.092512965,0.825932443,0.826967359
151675,all_gene,3,10,0.682053149,0.683652699,0.693547666,0.694495678,0.092390954,0.092566967,0.82586509,0.82683295
151675,all_gene,4,10,0.681009471,0.68332845,0.692723453,0.694263399,0.09207648,0.092576623,0.825232983,0.826636851
151675,all_gene,5,10,0.682928026,0.682282388,0.694022894,0.694195509,0.092382669,0.092340291,0.826394618,0.82600385
151675,all_gene,6,10,0.682934105,0.682150304,0.694056451,0.693318903,0.092376173,0.092185915,0.826398253,0.82592392
151675,all_gene,7,10,0.684775531,0.681372762,0.695179164,0.693293691,0.092554092,0.092321336,0.827511668,0.825453043
151675,all_gene,8,10,0.683427393,0.681741595,0.69420296,0.693490326,0.092288911,0.09223181,0.826696694,0.825676441
151675,all_gene,9,10,0.682618022,0.682192624,0.693719566,0.693804502,0.092638791,0.092135072,0.826206982,0.82594955
151675,all_gene,0,30,0.780744076,0.783766448,0.746703386,0.748324037,0.107972085,0.10807538,0.883597255,0.885305822
151675,all_gene,1,30,0.783431113,0.781170845,0.748330653,0.747092009,0.107920468,0.107648909,0.885116458,0.883838713
151675,all_gene,2,30,0.780975163,0.783219695,0.746922076,0.747948766,0.107805192,0.10824883,0.883727968,0.88499701
151675,all_gene,3,30,0.781231105,0.782708645,0.747084677,0.74787569,0.10807842,0.108235717,0.883872807,0.884708226
151675,all_gene,4,30,0.779930949,0.783024192,0.746148288,0.747889042,0.1076563,0.108347833,0.883136988,0.884886563
151675,all_gene,5,30,0.781766713,0.781875372,0.747182071,0.747782826,0.10796982,0.10807693,0.884175718,0.88423717
151675,all_gene,6,30,0.782132447,0.780867457,0.747589052,0.746551096,0.108038187,0.107738376,0.884382546,0.883667052
