sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151507,all_gene,0,10,0.934945166,0.935665429,0.819147468,0.819137573,0.093804657,0.093989432,0.966925621,0.967298031
151507,all_gene,1,10,0.932954967,0.931569219,0.817957938,0.817061603,0.093543828,0.093514562,0.965895951,0.965178311
151507,all_gene,2,10,0.936145782,0.93442601,0.819401205,0.818489671,0.09376055,0.093554497,0.967546284,0.966657102
151507,all_gene,3,10,0.933039308,0.933132052,0.818127513,0.818085253,0.093550205,0.093788862,0.965939581,0.965987623
151507,all_gene,4,10,0.934436619,0.933419406,0.818473101,0.818348944,0.093908191,0.093746424,0.966662645,0.966136336
151507,all_gene,5,10,0.933292389,0.933585644,0.817945242,0.818188369,0.093553424,0.093486607,0.966070592,0.966222346
151507,all_gene,6,10,0.934729338,0.931874633,0.818658471,0.817483664,0.09387356,0.093652427,0.966814041,0.965336561
151507,all_gene,7,10,0.934806585,0.935029507,0.81897825,0.818635046,0.093730509,0.093772948,0.966853976,0.966969252
151507,all_gene,8,10,0.935061097,0.933771372,0.818830431,0.818519354,0.093842506,0.093653023,0.966985583,0.966318488
151507,all_gene,9,10,0.934328139,0.933474541,0.818505108,0.818293333,0.093603671,0.093621314,0.966606498,0.966164887
151507,all_gene,0,30,1.075069547,1.075401425,0.885656536,0.885559738,0.110277236,0.110484838,1.036855578,1.037015676
151507,all_gene,1,30,1.07194078,1.071916103,0.884138346,0.883817792,0.109849989,0.11000824,1.035345674,1.035333872
151507,all_gene,2,30,1.07609129,1.074932575,0.886009395,0.885274947,0.110162973,0.110028088,1.037348151,1.036789536
151507,all_gene,3,30,1.073426247,1.072504282,0.884871542,0.884470046,0.110046029,0.110158801,1.036062837,1.035617828
151507,all_gene,4,30,1.073984981,1.07272172,0.884987235,0.884571075,0.110297501,0.110106111,1.036332488,1.035722852
151507,all_gene,5,30,1.072995543,1.072250485,0.884572744,0.884189725,0.109932899,0.109730244,1.035854936,1.035495281
151507,all_gene,6,30,1.074121714,1.072090268,0.884969294,0.884204984,0.110192895,0.110154986,1.036398411,1.035417914
151507,all_gene,7,30,1.075401545,1.07565856,0.885841072,0.885426462,0.11019963,0.110312879,1.037015676,1.037139654
151507,all_gene,8,30,1.074496031,1.073075771,0.885166287,0.884763777,0.110240281,0.110013783,1.036579013,1.035893679
151507,all_gene,9,30,1.074452281,1.07343626,0.885370076,0.884894073,0.109989166,0.110029221,1.036557913,1.036067724
151507,all_gene,0,60,1.128253222,1.128180146,0.911289752,0.910885692,0.116363466,0.116525531,1.062192678,1.062158227
151507,all_gene,1,60,1.1259166,1.124839187,0.91001296,0.90931952,0.116040528,0.116064429,1.061092138,1.060584307
151507,all_gene,2,60,1.129274011,1.128427505,0.911586463,0.910962701,0.11626178,0.116152048,1.062673092,1.062274694
151507,all_gene,3,60,1.126520038,1.125657916,0.910468161,0.910010457,0.116147935,0.116270244,1.061376452,1.060970306
151507,all_gene,4,60,1.127097607,1.126038313,0.910626173,0.910248458,0.116402149,0.116226315,1.061648488,1.061149478
151507,all_gene,5,60,1.12655139,1.125432849,0.910180092,0.909749925,0.116077363,0.115831673,1.061391234,1.06086421
151507,all_gene,6,60,1.1272012,1.125272155,0.910519421,0.909868658,0.116291881,0.116266251,1.061697364,1.060788512
151507,all_gene,7,60,1.128739476,1.128983736,0.911514819,0.911083341,0.116293132,0.116414249,1.06242156,1.062536478
151507,all_gene,8,60,1.127692938,1.126486301,0.910793841,0.910486698,0.116336584,0.11613971,1.061928868,1.061360598
151507,all_gene,9,60,1.128256202,1.126431346,0.911172926,0.910407841,0.11616385,0.116108537,1.062194109,1.061334729
151507,all_gene,0,90,1.153896213,1.153808475,0.924066246,0.923695445,0.119193733,0.119357049,1.074195623,1.074154735
151507,all_gene,1,90,1.151387334,1.150647283,0.922684252,0.922168493,0.118833601,0.118914664,1.073027134,1.072682261
151507,all_gene,2,90,1.154746532,1.154127955,0.924295187,0.923720598,0.119055927,0.118988633,1.074591279,1.074303508
151507,all_gene,3,90,1.152385712,1.151276112,0.923350275,0.922791064,0.118995547,0.119081318,1.073492289,1.072975397
151507,all_gene,4,90,1.152447581,1.151695967,0.923260093,0.923073947,0.119192779,0.119055092,1.073521137,1.07317102
