sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151676,all_gene,0,10,0.617666185,0.615477085,0.664476573,0.663021564,0.089165032,0.088747621,0.785917401,0.784523487
151676,all_gene,1,10,0.614592731,0.617864072,0.662806869,0.664033353,0.088455021,0.089138269,0.783959627,0.786043286
151676,all_gene,2,10,0.613862157,0.616129875,0.66216892,0.663179517,0.088516593,0.089004993,0.783493578,0.784939408
151676,all_gene,3,10,0.616117299,0.616148174,0.663697124,0.663473785,0.089074314,0.088920176,0.784931421,0.784951091
151676,all_gene,4,10,0.615135133,0.615616083,0.662530184,0.663079023,0.088770926,0.088863075,0.784305513,0.78461206
151676,all_gene,5,10,0.616527259,0.616598725,0.663763046,0.664064169,0.088866174,0.088998258,0.78519249,0.785238028
151676,all_gene,6,10,0.616303146,0.615163147,0.663428783,0.662940323,0.08888042,0.088732421,0.785049796,0.784323394
151676,all_gene,7,10,0.615617216,0.615220606,0.663004935,0.662866116,0.088883519,0.088614464,0.784612775,0.784359992
151676,all_gene,8,10,0.617733419,0.614512324,0.664435267,0.662263572,0.088937938,0.088626266,0.785960197,0.783908367
151676,all_gene,9,10,0.615730941,0.615833461,0.66316855,0.663399518,0.088762045,0.088585734,0.784685254,0.784750581
151676,all_gene,0,30,0.713389218,0.710683048,0.718323052,0.716680229,0.105731368,0.105215549,0.844623685,0.843020201
151676,all_gene,1,30,0.709594071,0.713153958,0.716357768,0.71763891,0.104837954,0.105581999,0.842374086,0.844484448
151676,all_gene,2,30,0.708892763,0.711375177,0.715733051,0.716838539,0.104893148,0.105455816,0.841957688,0.843430579
151676,all_gene,3,30,0.711320221,0.711669266,0.717431664,0.717275441,0.105557323,0.105445325,0.843398035,0.843604922
151676,all_gene,4,30,0.710278153,0.711019933,0.71614486,0.71693629,0.105231047,0.10537529,0.842779994,0.843219995
151676,all_gene,5,30,0.712295055,0.712152123,0.717788815,0.717882216,0.105402589,0.105532706,0.843975723,0.843891084
151676,all_gene,6,30,0.711497903,0.710135818,0.717075944,0.716463029,0.105336726,0.105158985,0.843503356,0.842695594
151676,all_gene,7,30,0.710510552,0.710511029,0.716521502,0.716634691,0.105261981,0.105046988,0.84291786,0.842918158
151676,all_gene,8,30,0.713138521,0.70968467,0.718069792,0.716102421,0.105410457,0.105050862,0.844475269,0.84242785
151676,all_gene,9,30,0.710808575,0.711116076,0.716950238,0.717081904,0.105166078,0.104997516,0.843094647,0.843276978
151676,all_gene,0,60,0.745687127,0.743156731,0.736341774,0.734760582,0.111371458,0.11087507,0.863531768,0.862065375
151676,all_gene,1,60,0.74168998,0.74559772,0.734211802,0.73569572,0.110390484,0.1112445,0.861214221,0.863480031
151676,all_gene,2,60,0.741113305,0.743857145,0.733725309,0.73491472,0.11048919,0.111119449,0.860879362,0.862471521
151676,all_gene,3,60,0.743687153,0.743914723,0.735448241,0.735247374,0.111204863,0.111063838,0.862372994,0.8625049
151676,all_gene,4,60,0.742374241,0.743251681,0.734086812,0.734907568,0.110815048,0.110989511,0.861611426,0.86212045
151676,all_gene,5,60,0.744674921,0.744607687,0.735814095,0.73595053,0.111035347,0.111206353,0.862945497,0.862906516
151676,all_gene,6,60,0.743656099,0.742642999,0.735054731,0.73452121,0.110932767,0.110822082,0.862354994,0.861767352
151676,all_gene,7,60,0.742843509,0.743092656,0.734594524,0.734828234,0.110880911,0.110691786,0.8618837,0.862028241
151676,all_gene,8,60,0.745598972,0.74198401,0.736150622,0.734105945,0.111032307,0.110664487,0.863480747,0.861384928
151676,all_gene,9,60,0.743215859,0.743158877,0.735099256,0.735013366,0.110794425,0.110546112,0.862099707,0.862066627
151676,all_gene,0,90,0.761409163,0.758890212,0.745253444,0.743724763,0.114086807,0.113587677,0.872587621,0.871143043
151676,all_gene,1,90,0.757409155,0.761449158,0.743128479,0.74468565,0.113091886,0.113984644,0.870292544,0.872610569
151676,all_gene,2,90,0.75680232,0.759855926,0.742729604,0.743969023,0.113177359,0.113896847,0.869943857,0.871697128
151676,all_gene,3,90,0.759442449,0.759658337,0.744413376,0.744161785,0.113929152,0.113794744,0.871459961,0.871583819
151676,all_gene,4,90,0.758231401,0.758883297,0.743098795,0.743789852,0.113557458,0.113685012,0.870764852,0.871139109
151676,all_gene,5,90,0.760497749,0.760435939,0.74479562,0.744939864,0.113772571,0.113943398,0.872065246,0.872029781
151676,all_gene,6,90,0.759423554,0.758357525,0.743981481,0.743423581,0.113663614,0.113532364,0.871449113,0.870837271
151676,all_gene,7,90,0.758516908,0.758982539,0.74347204,0.743877828,0.113585413,0.113433123,0.870928764,0.871196032
151676,all_gene,8,90,0.761524856,0.757697344,0.745205045,0.743027687,0.113778293,0.113377869,0.872653902,0.870458126
151676,all_gene,9,90,0.759003401,0.758952677,0.744024277,0.743983567,0.113514841,0.113272548,0.871208012,0.871178925
151676,all_gene,0,120,0.772544682,0.769952595,0.751683891,0.750095606,0.115951538,0.115441084,0.878945231,0.87746942
151676,all_gene,1,120,0.768274605,0.772517741,0.749441743,0.75106746,0.114903808,0.115839362,0.876512766,0.878929913
151676,all_gene,2,120,0.767860293,0.770934463,0.74909842,0.750365674,0.115032792,0.115754783,0.876276374,0.87802875
151676,all_gene,3,120,0.770408213,0.770584822,0.750763237,0.750501215,0.115762472,0.115609586,0.877728999,0.877829611
151676,all_gene,4,120,0.769230127,0.769911587,0.749456942,0.750159323,0.115402102,0.115531087,0.877057672,0.877446055
151676,all_gene,5,120,0.771562755,0.77139622,0.751172245,0.751295149,0.11563009,0.115774453,0.878386438,0.878291667
151676,all_gene,6,120,0.770458162,0.769359052,0.750353217,0.749807417,0.115508735,0.115368962,0.87775749,0.877131164
151676,all_gene,7,120,0.769483566,0.769996941,0.749817312,0.750242949,0.115412593,0.115268767,0.877202153,0.877494693
151676,all_gene,8,120,0.772571564,0.76866287,0.75161469,0.749382973,0.115618467,0.115204811,0.87896049,0.876734197
151676,all_gene,9,120,0.769981086,0.770059824,0.750377655,0.750437558,0.115344226,0.115121663,0.877485633,0.877530515
