sample_number,data_mode,split_version,k,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151673,all_gene,0,10,0.528124154,0.528071821,0.608125746,0.608395815,0.089843512,0.089706063,0.726721525,0.726685524
151673,all_gene,1,10,0.528128982,0.527782917,0.60820657,0.608027577,0.089324057,0.089591086,0.726724803,0.726486683
151673,all_gene,2,10,0.527709782,0.527852595,0.608325005,0.608248353,0.089687705,0.089546323,0.726436377,0.726534665
151673,all_gene,3,10,0.527102232,0.527488053,0.607627928,0.607911885,0.089755416,0.089660823,0.726018071,0.726283729
151673,all_gene,4,10,0.52652663,0.527113557,0.607088089,0.607942641,0.089657426,0.089366853,0.725621521,0.726025879
151673,all_gene,5,10,0.527125716,0.527539968,0.6077649,0.607831538,0.089656115,0.089557707,0.726034224,0.726319492
151673,all_gene,6,10,0.527337253,0.527310967,0.607511878,0.607722282,0.089508414,0.089368165,0.726179898,0.726161778
151673,all_gene,7,10,0.528038204,0.526884258,0.6083619,0.607749879,0.089788198,0.089512408,0.726662397,0.725867927
151673,all_gene,8,10,0.526771128,0.527785838,0.60749191,0.608059883,0.08956331,0.089826703,0.725790024,0.726488709
151673,all_gene,9,10,0.526544154,0.527533829,0.607294083,0.608191967,0.089428306,0.089590192,0.725633621,0.72631526
151673,all_gene,0,30,0.607762158,0.607393026,0.656265497,0.656381965,0.10531491,0.10512358,0.779591024,0.779354215
151673,all_gene,1,30,0.608052075,0.607378721,0.656382799,0.656141043,0.104785264,0.10504204,0.779776931,0.779345036
151673,all_gene,2,30,0.607716501,0.607593238,0.656645119,0.656391859,0.105257034,0.105056047,0.779561758,0.779482663
151673,all_gene,3,30,0.60635668,0.607308328,0.655634701,0.656178474,0.105190456,0.105183065,0.778689086,0.779299915
151673,all_gene,4,30,0.60596931,0.606932461,0.655238152,0.656108022,0.1051386,0.104821503,0.778440297,0.779058695
151673,all_gene,5,30,0.606366873,0.607295811,0.65574491,0.655947268,0.105074108,0.10506016,0.778695643,0.779291868
151673,all_gene,6,30,0.60661459,0.607052147,0.655448914,0.655978799,0.104912341,0.104825854,0.778854668,0.779135525
151673,all_gene,7,30,0.607539475,0.606431961,0.656365335,0.655767441,0.105242729,0.104965448,0.779448211,0.778737426
151673,all_gene,8,30,0.606306612,0.607317984,0.655637324,0.656066954,0.105031431,0.105306447,0.7786569,0.779306114
151673,all_gene,9,30,0.606206715,0.607114255,0.655459285,0.656279922,0.104904115,0.105088115,0.778592765,0.779175341
151673,all_gene,0,60,0.633761227,0.633374333,0.671682477,0.671810687,0.110430896,0.110228479,0.796091199,0.795848191
151673,all_gene,1,60,0.634021699,0.633192301,0.671766162,0.671445072,0.109849989,0.110096157,0.796254814,0.795733809
151673,all_gene,2,60,0.633626401,0.633573592,0.672021866,0.671809077,0.110337138,0.110145748,0.79600656,0.795973361
151673,all_gene,3,60,0.632303834,0.633001804,0.670976043,0.671384156,0.110275507,0.110210717,0.795175374,0.795614123
151673,all_gene,4,60,0.631597281,0.632932603,0.670477092,0.67154479,0.110150397,0.109887958,0.794730961,0.795570612
151673,all_gene,5,60,0.632184267,0.633451164,0.671029985,0.671507776,0.110133171,0.110183597,0.795100152,0.795896471
151673,all_gene,6,60,0.632464349,0.632835865,0.670765698,0.671302617,0.109966815,0.109856546,0.795276284,0.795509815
151673,all_gene,7,60,0.633583903,0.632328808,0.671857774,0.671197176,0.110358238,0.110036552,0.795979857,0.79519105
151673,all_gene,8,60,0.632528007,0.63317138,0.671190023,0.671424866,0.110171854,0.110386312,0.795316279,0.795720696
151673,all_gene,9,60,0.632280588,0.632938087,0.670992911,0.671549499,0.109991431,0.110152364,0.795160711,0.795574069
151673,all_gene,0,90,0.645528972,0.645193517,0.678813279,0.678929925,0.11265254,0.112460196,0.8034482,0.803239405
151673,all_gene,1,90,0.645956397,0.645057559,0.679013133,0.678551972,0.112092257,0.112339497,0.803714156,0.803154767
151673,all_gene,2,90,0.645499527,0.645299435,0.679183722,0.678880632,0.112587214,0.112360299,0.803429842,0.803305328
151673,all_gene,3,90,0.644158185,0.644881546,0.6781196,0.678553879,0.112527251,0.112457752,0.802594662,0.803045154
151673,all_gene,4,90,0.643397987,0.64470911,0.677595377,0.678665102,0.112386346,0.112113297,0.802120924,0.802937806
151673,all_gene,5,90,0.644041955,0.645191252,0.678180397,0.678601682,0.112381816,0.112403393,0.802522242,0.803237975
151673,all_gene,6,90,0.644115984,0.644713581,0.677833736,0.678420961,0.112160981,0.112092614,0.802568376,0.802940607
151673,all_gene,7,90,0.64537406,0.644086778,0.678985298,0.678303778,0.112597406,0.112260699,0.80335176,0.802550197
151673,all_gene,8,90,0.644261122,0.645033479,0.67824322,0.678587377,0.112393081,0.112631857,0.802658796,0.803139746
151673,all_gene,9,90,0.643994987,0.644775867,0.678094685,0.678681374,0.112195313,0.112388492,0.802492976,0.80297935
151673,all_gene,0,120,0.653270423,0.652952552,0.683555603,0.683698297,0.114087045,0.113892078,0.808251441,0.808054805
151673,all_gene,1,120,0.653705537,0.652835727,0.683787882,0.68335855,0.113515317,0.113771915,0.808520615,0.807982504
151673,all_gene,2,120,0.653103292,0.653135777,0.683860064,0.683686852,0.11398977,0.113812983,0.808148086,0.808168173
151673,all_gene,3,120,0.651929677,0.652680993,0.68289423,0.683327377,0.113960862,0.113899469,0.807421625,0.80788672
151673,all_gene,4,120,0.651142955,0.652504623,0.682390988,0.683474779,0.113819182,0.113546908,0.806934297,0.807777584
151673,all_gene,5,120,0.651798248,0.652981758,0.682967067,0.683400273,0.113819182,0.113841414,0.807340205,0.808072865
151673,all_gene,6,120,0.651894748,0.65244025,0.682606637,0.683182597,0.113605678,0.113513649,0.807399988,0.807737708
151673,all_gene,7,120,0.653079093,0.651839256,0.683736563,0.683074176,0.114019632,0.11369741,0.808133066,0.807365656
151673,all_gene,8,120,0.651937246,0.652790964,0.682989597,0.683363259,0.113810778,0.11406827,0.807426333,0.807954788
151673,all_gene,9,120,0.651709855,0.652557135,0.682851076,0.683453262,0.113620043,0.113829494,0.807285488,0.807810068
