sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151508,all_gene,0,1.784434199,1.788800359,1.183980107,1.185744405,0.158604622,0.158867061,1.335827112,1.337460399
151508,all_gene,1,1.80861783,1.815499783,1.193590999,1.195655823,0.163571715,0.163078845,1.344848633,1.347404838
151508,all_gene,2,1.782894373,1.788331985,1.182291985,1.184354305,0.158713281,0.159361601,1.335250735,1.33728528
151508,all_gene,3,1.765498638,1.764072299,1.176156402,1.175397873,0.15628165,0.155725777,1.328720689,1.328183889
151508,all_gene,4,1.805915356,1.807989359,1.193211913,1.193688273,0.159786522,0.160371423,1.34384346,1.344614983
151508,all_gene,5,1.7895509,1.791465521,1.188188314,1.189411402,0.156424224,0.156428099,1.337741017,1.338456392
151508,all_gene,6,1.794341207,1.791820645,1.187897444,1.186681986,0.159310341,0.15898025,1.33953023,1.338589072
151508,all_gene,7,1.795922637,1.796120763,1.188686848,1.18945694,0.158646464,0.158911049,1.340120435,1.340194345
151508,all_gene,8,1.803202033,1.79985106,1.190777302,1.189351082,0.160276532,0.160012841,1.342833638,1.341585279
151508,all_gene,9,1.829337358,1.827566981,1.199734926,1.198543072,0.168879986,0.16871047,1.352530003,1.351875305
