sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151673,all_gene,0,0.831731796,0.831254303,0.78967303,0.789567292,0.144893765,0.144628644,0.911993325,0.911731482
151673,all_gene,1,0.848465919,0.848115087,0.798915446,0.798595607,0.15025115,0.150753319,0.921122074,0.920931637
151673,all_gene,2,0.832964242,0.833331466,0.790868819,0.791014135,0.144939601,0.144773006,0.912668765,0.91286993
151673,all_gene,3,0.817447543,0.818583548,0.780731142,0.781124055,0.142783821,0.142735481,0.904128075,0.904756069
151673,all_gene,4,0.827333748,0.827521384,0.787505567,0.788010836,0.146874249,0.146306098,0.90957886,0.909682035
151673,all_gene,5,0.825145245,0.826508403,0.786688924,0.787273288,0.144137502,0.144056499,0.908375084,0.90912509
151673,all_gene,6,0.806158543,0.807590902,0.771880686,0.772965968,0.141029119,0.140936613,0.897863328,0.8986606
151673,all_gene,7,0.841917992,0.8398121,0.796726525,0.795387983,0.147700131,0.14715749,0.917560875,0.916412652
151673,all_gene,8,0.840361834,0.841440558,0.794899046,0.795384705,0.146361768,0.14672935,0.916712523,0.917300701
151673,all_gene,9,0.828118622,0.829605997,0.787721097,0.788232744,0.145919681,0.146282136,0.910010219,0.9108271
