sample_number,data_mode,split_version,test_mse,val_mse,test_l1_distance,val_l1_distance,test_cosine_sim,val_cosine_sim,test_rmse,val_rmse
151507,all_gene,0,1.493276477,1.493062854,1.080511332,1.079964161,0.155201733,0.15539813,1.221996903,1.221909523
151507,all_gene,1,1.513586521,1.512878418,1.0873487,1.086893678,0.160179794,0.160375476,1.230279088,1.229991198
151507,all_gene,2,1.512780309,1.511962175,1.088091016,1.087714076,0.159964859,0.159811795,1.229951382,1.229618669
151507,all_gene,3,1.4991225,1.498155117,1.082917094,1.082083106,0.15384835,0.153996944,1.224386573,1.223991513
151507,all_gene,4,1.492759466,1.491739154,1.079646111,1.079232216,0.153643191,0.153392732,1.221785307,1.221367717
151507,all_gene,5,1.50105226,1.498880148,1.08407867,1.083199024,0.154916584,0.154415429,1.225174427,1.224287629
151507,all_gene,6,1.512701154,1.510732651,1.089111805,1.088029265,0.156945646,0.156949162,1.229919195,1.229118705
151507,all_gene,7,1.50801754,1.508361578,1.085491538,1.085105658,0.157586575,0.157598197,1.228013635,1.228153706
151507,all_gene,8,1.499133825,1.497922659,1.080843568,1.080834031,0.159611166,0.159398913,1.224391222,1.223896503
151507,all_gene,9,1.523094177,1.521344066,1.090564251,1.0899055,0.162757814,0.162755609,1.234137058,1.233427763
